,pressure(bar),vol(l/min),temp(degC),power(W),efficiency(%)
66,156.57108166666666,6.606728333333332,54.41603333333333,2410.0885,60.68155
67,172.93248666666665,6.608695,54.420249999999996,2410.55,60.6065
68,172.83835333333334,6.609481666666666,54.38178333333333,2410.0348666666664,60.637316666666656
69,172.83136499999998,6.6099466666666675,54.373983333333335,2408.9121,60.35588333333333
70,155.622175,6.612645,54.40820000000001,2408.1739333333335,60.439800000000005
71,156.39057666666665,6.595793333333334,54.40745,2406.7877999999996,60.55665
72,156.41171333333332,6.606381666666667,54.41944999999999,2409.1892666666663,60.40151666666667
73,156.40334000000001,6.6023483333333335,54.41418333333333,2409.419666666666,60.34053333333332
74,156.39666166666666,6.596793333333333,54.62261666666667,2409.183766666666,60.70171666666668
75,156.38476666666668,6.601766666666666,54.75634999999999,2409.437,60.44366666666668
76,156.341285,6.6065016666666665,54.84310000000001,2409.3107666666665,60.6105
77,156.38125666666664,6.602165,54.89340000000001,2406.848433333333,60.35698333333334
78,156.55212166666666,6.604225,55.01803333333333,2407.1385666666665,60.40880000000001
79,156.30350666666666,6.5962749999999994,55.03940000000001,2406.7525333333333,60.569600000000015
80,173.03970666666666,6.613406666666666,54.98694999999999,2406.8329,60.49760000000001
81,172.89851000000002,6.600939999999999,54.87864999999999,2406.6368333333335,60.25670000000001
82,172.77978833333333,6.604816666666666,54.744350000000004,2406.5520999999994,60.29923333333333
83,172.72151166666666,6.59175,54.644999999999996,2407.507466666666,60.30359999999999
84,172.60410000000002,6.602191666666667,54.44966666666666,2407.3775,60.25250000000001
85,172.53835,6.585319999999999,54.42183333333333,2407.5121000000004,60.24941666666667
86,172.51836166666666,6.605106666666666,54.30115,2407.107666666667,60.25655
87,172.9333,6.605541666666666,54.27163333333333,2409.4431333333337,60.26850000000001
88,172.85071166666668,6.589555000000001,54.4588,2406.6547333333333,60.565749999999994
89,172.86337,6.60433,54.84045000000001,2409.0202999999997,60.209700000000005
90,172.759785,6.5914133333333345,55.24686666666667,2411.2561,60.51765
91,172.72802333333337,6.603013333333333,55.622600000000006,2410.361966666667,60.16331666666667
92,172.70988833333334,6.589861666666668,55.8891,2411.294066666667,60.18908333333334
93,155.97478333333333,6.5881783333333335,56.09726666666666,2412.2229333333335,60.44206666666667
94,156.32621666666668,6.5938349999999994,56.404016666666664,2413.5151333333333,60.466483333333336
95,156.21450333333334,6.592503333333334,56.56659999999999,2413.3796666666667,60.45331666666666
96,156.24267166666664,6.607471666666666,56.59053333333334,2414.010866666667,60.194199999999995
97,173.2383616666667,6.59776,56.64141666666667,2410.6738333333333,60.33129999999999
98,156.19623833333333,6.599713333333334,56.72675,2409.2663666666667,60.20081666666667
99,173.21896833333332,6.5906666666666665,56.77963333333333,2406.913466666667,60.64725
100,156.18277666666668,6.6032416666666665,56.684666666666665,2405.869133333333,60.28436666666666
101,156.24117833333332,6.594923333333333,56.654833333333336,2404.4693333333335,60.443850000000005
102,173.01741166666667,6.591075,56.78098333333334,2404.4338333333335,60.380716666666665
103,172.96417833333334,6.586313333333333,56.92115,2404.3865,60.59113333333334
104,172.80051,6.597088333333334,56.97261666666666,2404.5838,60.45986666666666
105,155.45522666666668,6.305361666666666,57.009350000000005,2403.729533333333,60.61146666666666
106,155.56647166666667,6.470573333333332,56.92633333333334,2403.6277999999998,60.59815
107,172.6938516666667,4.294931666666667,56.93146666666667,2402.3136999999997,60.33815000000001
108,172.57902833333333,6.234048333333334,56.73035000000001,2401.5975,60.369499999999995
109,173.00783166666668,6.219833333333333,56.555,2402.1362666666664,60.69211666666666
110,155.80594499999998,6.227191666666666,56.42536666666667,2404.362566666666,60.41255000000001
111,166.74926166666668,6.2621899999999995,56.300399999999996,2404.651966666667,60.21348333333334
112,180.541505,6.257775,56.17903333333334,2405.485466666667,60.299383333333346
113,172.96150666666668,6.260961666666667,56.13513333333334,2406.754433333333,60.57373333333333
114,172.83718166666668,6.2693416666666675,56.07509999999999,2405.260033333333,60.21838333333334
115,172.83359333333334,6.266016666666667,56.06386666666667,2406.2163333333333,60.30773333333333
116,156.397425,6.275235,56.16320000000001,2406.3931333333335,60.48585
117,156.27747000000002,6.278344999999999,56.07381666666667,2405.333733333333,60.26253333333332
118,156.41004999999998,6.276126666666666,56.154183333333336,2402.609966666667,60.5098
119,156.34174333333334,6.27823,55.98206666666667,2403.0611,60.30821666666666
120,156.38538,6.2763366666666665,56.00586666666666,2401.902933333333,60.506149999999984
121,156.34535333333335,6.2776000000000005,56.1767,2402.3597,60.24118333333333
122,156.39498166666667,6.272703333333333,56.51791666666667,2402.152666666667,60.49828333333333
123,156.97032833333333,6.277473333333334,56.76323333333334,2403.07,60.40871666666666
124,157.36389666666668,6.322315,56.92091666666667,2400.8529,60.61631666666665
125,157.62243500000002,6.252948333333333,57.103200000000015,2400.4966333333336,60.18895
126,157.78074333333333,6.30914,57.31033333333333,2400.4928999999997,60.566933333333346
127,157.90751,6.32191,57.37858333333334,2402.229766666667,60.534216666666666
128,157.95919333333333,6.324059999999999,57.50183333333333,2405.6147,60.602466666666665
129,158.04647500000002,6.323316666666667,57.573299999999996,2400.747433333333,60.591683333333336
130,158.1072166666667,6.3176283333333325,57.61543333333334,2402.0543333333335,60.53311666666668
131,158.13119833333332,6.361,57.69124999999999,2401.4575999999997,60.283583333333326
132,158.14897666666667,6.35317,57.62545,2399.8345666666664,60.53994999999999
133,158.19520166666666,6.361383333333333,57.6549,2400.6577666666667,60.58546666666666
134,158.17937166666667,6.359044999999999,57.51288333333333,2401.5104,60.46128333333332
135,158.23758166666667,6.3613100000000005,57.55888333333333,2402.1384666666663,60.37373333333334
136,158.24389166666666,6.373828333333333,57.62843333333334,2402.4854333333333,60.4271
137,158.24515333333335,6.373050000000001,57.69485,2401.5688333333333,60.339999999999996
138,158.25141166666666,6.369038333333333,57.74479999999999,2402.0354333333335,60.543383333333324
139,158.24761999999998,6.368031666666667,57.788983333333334,2403.1152666666667,60.29674999999999
140,158.26864666666665,6.366529999999999,57.68344999999999,2402.8444333333327,60.52923333333332
141,158.313765,6.37667,57.56786666666666,2403.624766666667,60.47203333333334
142,158.29341833333334,6.365216666666667,57.40369999999999,2401.3606666666665,60.27458333333334
143,158.309855,6.35028,57.33005000000001,2401.0264333333334,60.45538333333332
144,158.30166666666668,6.378564999999999,57.25176666666667,2402.8703333333333,60.464883333333326
145,158.32217500000002,6.369726666666666,57.18781666666668,2400.6409999999996,60.541533333333334
146,158.31368333333336,6.606709999999999,57.26801666666667,2399.5395,60.40608333333333
147,158.3017233333333,6.554498333333333,57.189466666666675,2399.4470666666666,60.32791666666666
148,158.33844833333333,6.541911666666667,57.0465,2398.2226666666666,60.33411666666667
149,158.31311166666666,6.542986666666667,56.95416666666666,2398.9323,60.41671666666665
150,158.3338216666667,6.541745,56.85905,2400.482466666667,60.334183333333335
151,158.34342833333335,6.561648333333333,56.63400000000001,2398.5376666666666,60.43008333333333
152,158.33547166666665,6.573278333333333,56.462849999999996,2399.579,60.48228333333334
153,158.35245333333333,6.576196666666668,56.270599999999995,2399.487833333333,60.47591666666666
154,158.37679166666666,6.573930000000001,56.40476666666667,2399.853666666667,60.41508333333334
155,158.37523499999998,6.561181666666667,56.6221,2401.1262666666667,60.38634999999999
156,158.5008,6.568293333333333,56.87791666666667,2401.2218999999996,60.42165
157,157.88228833333332,6.589353333333333,57.07910000000001,2399.6674,60.346450000000004
158,158.08480833333334,6.590318333333333,57.1111,2399.9893666666667,60.278850000000006
159,158.00055833333334,6.590536666666667,57.24980000000001,2401.1955,60.35640000000001
160,158.01424333333333,6.594090000000001,57.138716666666674,2400.5696666666668,60.58585000000001
161,157.88262666666668,6.5919550000000005,57.124833333333335,2401.1576,60.23200000000001
162,157.91075333333333,6.606771666666667,57.20543333333333,2401.2022666666667,60.42193333333333
163,157.85552499999997,6.5996049999999995,57.25665000000001,2400.2983,60.55163333333334
164,158.35281333333333,6.590920000000001,57.428633333333345,2400.391733333333,60.56946666666666
165,158.35823166666668,6.600296666666666,57.389566666666674,2400.8534,60.20256666666668
166,158.290235,6.606143333333334,57.14145,2400.7804,60.32485
167,158.27162333333334,6.596935,57.138250000000006,2398.259333333333,60.607016666666674
168,158.256385,6.587023333333334,57.17346666666667,2400.1997666666666,60.526849999999996
169,158.22493999999998,6.599616666666666,57.16845000000001,2400.4538333333335,60.28086666666666
170,158.2431983333333,6.6004000000000005,57.158983333333346,2400.6018,60.243766666666666
171,158.85946,6.58926,57.1118,2401.5139333333336,60.50148333333333
172,158.86504166666666,6.249986666666667,57.18238333333334,2400.1768666666667,60.52326666666668
173,158.76025666666666,3.226726666666667,57.18999999999999,2400.6163,60.28441666666667
174,158.75196166666666,3.22774,56.96403333333334,2398.8966,60.55276666666667
175,158.68789833333332,6.239895,56.660250000000005,2398.3820666666666,60.63468333333333
176,158.65687833333334,3.24251,56.579899999999995,2398.6621666666665,60.27151666666668
177,158.65412833333335,3.28481,56.36828333333332,2401.5426666666667,60.49563333333334
178,158.61272499999998,3.2710416666666666,56.23911666666666,2402.0494666666664,60.43256666666666
179,158.65040166666665,3.2748166666666663,56.03971666666667,2397.005766666666,60.737049999999996
180,158.290995,3.2595416666666663,55.95805,2394.5920666666666,60.42146666666666
181,158.15973000000002,3.2791316666666668,55.821733333333334,2394.863733333333,60.63205000000001
182,158.22081833333334,3.3114633333333336,55.73623333333333,2392.9518333333335,60.65723333333334
183,158.16326,3.3048866666666665,55.616566666666664,2393.1086333333333,60.75530000000001
184,158.154985,3.318636666666667,52.866949999999996,2394.6558999999997,60.37515
185,158.10019499999999,2.0819650000000003,51.15366666666666,2395.7742666666663,60.62061666666666
186,158.36574,3.2967949999999995,50.064650000000015,2395.1272,60.389416666666676
187,158.58644833333335,3.292448333333333,49.26983333333333,2395.4101666666666,60.55696666666667
188,158.55006,3.28947,48.71768333333333,2396.8359333333333,60.39488333333334
189,158.55461,3.30307,48.31944999999999,2397.5525666666667,60.482166666666664
190,158.51258833333333,4.297096666666667,48.052099999999996,2397.6724999999997,60.28641666666666
191,158.5279483333333,3.289615,47.824133333333336,2397.547233333333,60.427933333333335
192,158.45373833333332,3.363158333333333,47.646233333333335,2397.1911000000005,60.592816666666664
193,159.10206666666667,3.2890566666666667,47.49145000000001,2397.8076,60.309383333333344
194,159.11180833333336,2.081348333333333,47.38898333333334,2397.291166666667,60.436
195,159.00138333333334,3.287333333333333,47.29060000000001,2397.7846666666665,60.339433333333325
196,159.00891166666665,3.300561666666667,47.24223333333334,2399.5989666666665,60.44351666666666
197,158.95281166666666,3.2985700000000002,47.129633333333324,2396.1398666666664,60.44863333333334
198,158.89976166666668,6.345318333333333,47.085166666666666,2396.0948666666663,60.39668333333334
199,158.90703166666665,3.3214733333333335,47.0525,2397.1450999999997,60.37775
200,158.92456,3.331101666666666,47.00686666666668,2397.7663,60.555183333333325
201,158.95035,3.337866666666667,46.97588333333333,2397.6985,60.475033333333336
202,158.5477283333333,3.3188116666666665,46.934999999999995,2397.1201666666666,60.43176666666667
203,158.55545833333332,3.342346666666667,46.90523333333333,2399.0121000000004,60.589866666666666
204,158.45560666666668,3.3380383333333334,46.89896666666667,2399.2843666666668,60.364066666666666
205,158.3793116666667,3.3373150000000003,46.87618333333333,2399.7301666666667,60.45511666666667
206,158.37645833333335,3.3430633333333333,46.83761666666667,2399.273533333333,60.231649999999995
207,158.34806833333334,3.3475800000000002,46.79891666666666,2398.143,60.33398333333332
208,158.29817166666666,3.34108,46.800333333333334,2400.4905666666664,60.4043
209,158.81330333333335,3.341858333333333,46.771249999999995,2400.6182999999996,60.42666666666666
210,158.7275283333333,6.36251,46.78468333333335,2427.4003,56.90963333333334
211,158.75178,3.3246816666666668,46.731716666666664,2676.6586333333335,27.126399999999997
212,158.658965,3.334391666666667,46.71828333333334,2425.901633333333,56.28198333333333
213,158.70902999999998,6.523076666666666,46.674,2427.2844,56.71773333333333
214,158.64158166666667,6.545349999999999,46.635033333333325,2570.4765,38.7559
215,158.99449333333334,6.543623333333333,46.63793333333333,2568.058,38.53358333333333
216,159.22885000000002,6.538824999999999,46.6214,2423.7160999999996,55.51956666666668
217,159.10435833333332,6.546130000000001,46.60914999999999,2428.288933333333,55.59476666666667
218,159.12369333333334,6.578026666666667,46.586,2425.1539,55.388000000000005
219,159.04503499999998,6.576194999999999,46.59703333333332,2422.0216333333333,55.50266666666666
220,159.03647999999998,6.578541666666666,46.55348333333333,2419.463166666667,55.55083333333333
221,158.98148666666665,6.5836,46.58069999999999,2419.2576999999997,56.26129999999999
222,158.99939333333336,6.584843333333334,46.50585,2420.473233333333,56.22541666666667
223,158.975705,6.595375000000001,46.477399999999996,2420.1122333333333,56.25741666666667
224,158.61282,6.597668333333334,46.51756666666666,2416.433133333333,56.21623333333333
225,158.59876833333334,6.589956666666667,46.46566666666666,2418.3423666666667,56.274966666666664
226,158.47007666666667,6.591398333333333,46.47146666666667,2417.2251333333334,56.28865000000001
227,158.46923166666667,6.587771666666666,46.471366666666654,2418.2950333333333,56.29225
228,158.46245,6.5925166666666675,46.44401666666666,2419.1021333333333,56.36078333333333
229,158.3959,6.599221666666668,46.42156666666666,2420.479766666667,56.28838333333333
230,158.359905,6.593751666666667,46.44573333333333,2418.632433333333,56.33681666666667
231,158.82431833333334,6.599506666666667,46.3914,2417.6527666666666,56.684549999999994
232,158.87905333333333,6.597924999999999,46.379366666666655,2416.3705,56.660366666666654
233,158.772625,6.586473333333333,46.334833333333336,2414.8833999999997,56.6899
234,158.71125333333333,6.567538333333333,46.345966666666655,2416.7225666666664,56.67796666666667
235,158.69897833333334,6.586751666666666,46.333099999999995,2417.1306999999997,56.61715000000001
236,158.66353166666667,6.574008333333333,46.113200000000006,2415.724066666666,56.681733333333334
237,158.64168500000002,6.574396666666667,46.02591666666665,2416.3203,56.63658333333333
238,159.23918333333336,3.2805649999999997,45.99961666666666,2415.542233333333,56.74341666666666
239,159.08551833333334,3.2530616666666665,45.950700000000005,2414.678933333333,56.72746666666667
240,159.13082833333334,3.2421216666666663,45.96728333333333,2415.572766666666,56.696016666666665
241,159.05114,3.2327950000000003,45.99243333333334,2414.579233333333,56.518800000000006
242,159.03846166666668,3.23672,46.01355000000001,2415.2610666666665,56.743066666666664
243,158.95870166666666,3.2343283333333335,46.005750000000006,2415.504433333333,56.7459
244,159.00827333333334,3.2671266666666665,46.014833333333335,2416.6119,56.69335
245,160.10465833333333,3.2762366666666667,45.979466666666674,2414.0411999999997,56.59580000000001
246,160.50725500000001,3.2716183333333335,45.98478333333333,2413.8982666666666,56.80975
247,160.73826,3.2710116666666664,45.96064999999999,2657.6448,28.19151666666667
248,160.874635,3.2680216666666664,45.94005,2419.9977,56.09153333333334
249,160.93769166666664,3.288553333333333,45.91715,2415.9507,56.58341666666666
250,160.97288333333333,3.2793200000000002,45.89688333333333,2416.5706999999998,56.47514999999999
251,160.98149833333332,3.2805766666666667,45.8308,2403.7806,57.64861666666666
252,161.00853666666666,3.28491,45.82556666666665,2403.5907666666662,56.65808333333334
253,161.00267833333334,3.2933216666666665,45.77981666666666,2407.0780666666665,56.91126666666666
254,161.02912666666666,3.2843050000000003,45.75633333333334,2404.9846666666667,56.85643333333334
255,161.0168216666667,3.2822883333333333,45.690183333333344,2405.3040666666666,56.81205
256,161.041955,3.2869499999999996,45.71248333333334,2405.6614999999997,56.85068333333333
257,161.03424666666666,3.2787416666666664,45.71853333333333,2406.070933333333,56.6454
258,161.03247166666668,3.2783933333333333,45.740366666666674,2407.6992666666665,56.71733333333332
259,161.01143000000002,3.288056666666667,45.71703333333334,2407.379433333333,56.76129999999999
260,161.026355,3.2903233333333333,45.69181666666667,2407.595933333333,56.636683333333345
261,161.002075,3.2817933333333333,45.711149999999996,2407.4352666666664,57.109666666666655
262,161.01217166666666,3.284865,45.63873333333333,2403.9932666666664,57.60876666666668
263,161.02073333333334,3.2825200000000003,45.623933333333326,2402.7763999999997,57.60471666666667
264,161.01071833333333,3.320863333333333,45.567366666666665,2403.2806333333333,57.5165
265,161.03432000000004,3.3155599999999996,45.55594999999999,2403.8641,57.49393333333333
266,161.02567333333334,6.346053333333334,45.50945,2404.4701666666665,57.62726666666666
267,161.013055,3.3207400000000002,45.42285000000001,2405.0216666666665,57.60453333333333
268,161.05764166666668,3.3293933333333334,45.37193333333334,2405.2853333333333,57.50898333333334
269,161.04007000000001,3.3293033333333337,45.22741666666666,2407.5036999999998,57.467749999999995
270,161.06812666666667,3.32594,45.04308333333333,2403.6126000000004,57.622233333333334
271,161.04466833333333,3.3450583333333332,44.97844999999999,2403.9159,57.64625000000001
272,161.02900833333334,3.33366,44.965916666666665,2403.358566666667,57.967800000000004
273,161.05984333333333,3.345055,44.95401666666667,2404.433966666667,57.932800000000015
274,161.06493666666668,3.322531666666667,44.89568333333334,2404.1918333333333,57.99139999999999
275,161.03213333333335,3.3414349999999997,44.913566666666675,2405.4775,57.91636666666666
276,161.04675166666667,3.3356850000000002,44.87976666666666,2405.9962333333333,57.904950000000014
277,161.016855,3.326615,44.83665,2405.7734666666665,57.88298333333332
278,161.16270833333334,3.3258533333333338,44.840149999999994,2405.6343333333334,57.882850000000005
279,160.48119333333332,6.588991666666666,44.80718333333333,2405.483133333333,57.885250000000006
280,160.69683333333333,3.3945583333333333,44.81388333333334,2406.1569666666664,57.848683333333334
281,160.56726,6.5318966666666665,44.80788333333332,2405.421333333333,57.86703333333333
282,160.5496533333333,6.5279750000000005,44.78436666666666,2405.759833333333,58.01943333333332
283,160.50794666666667,6.5221,44.73114999999999,2407.409133333333,57.57028333333334
284,160.50693833333332,6.534566666666667,44.722916666666656,2405.5084333333334,57.8891
285,160.45357666666666,6.55674,44.666316666666674,2406.052433333333,57.83866666666666
286,160.91775666666666,6.5727166666666665,44.62165,2404.3622666666665,57.65113333333334
287,160.91340166666666,3.430988333333333,44.58898333333333,2404.6412,57.70125
288,160.79466166666666,6.562456666666666,44.565866666666665,2404.8954,58.06600000000002
289,160.77980166666669,6.568456666666666,44.46205,2405.533266666667,57.73703333333333
290,160.68666333333334,6.568179999999999,44.57003333333333,2402.880933333333,57.96978333333334
291,160.625985,3.4346983333333334,44.619299999999996,2402.668733333333,58.15121666666667
292,160.61828333333332,6.589348333333334,44.61881666666667,2395.1667666666663,60.53130000000001
293,161.28262833333335,6.567633333333333,44.63156666666665,2397.7553666666668,59.08781666666666
294,161.27221666666665,6.579876666666666,44.615516666666664,2397.083666666667,59.25223333333333
295,161.17882,6.566353333333333,44.601350000000004,2395.544433333333,59.122800000000005
296,161.13687833333333,6.571803333333333,44.56376666666666,2394.9723,59.11141666666666
297,161.03752666666665,3.4057749999999998,44.61013333333334,2394.774033333333,59.186216666666674
298,161.01089166666665,3.4114400000000002,44.5761,2394.215433333333,59.12466666666667
299,160.991895,6.574721666666667,44.52461666666667,2394.1983333333333,59.110266666666675
300,160.90776666666667,6.553593333333334,44.47798333333333,2393.303066666667,59.117700000000006
301,160.89438833333332,6.572911666666666,44.44235000000001,2396.069033333333,59.32613333333334
302,160.44127333333333,6.557221666666666,44.38495,2398.8836333333334,59.35018333333333
303,160.33762833333333,6.570833333333334,44.164699999999996,2397.9287666666664,59.885066666666674
304,160.34560333333334,6.574011666666667,44.100383333333326,2395.3455,59.91610000000001
305,160.20745166666666,3.231075,44.11398333333334,2393.4220333333333,60.002233333333336
306,160.2094833333333,3.2304866666666667,44.09881666666667,2394.7922,59.992383333333336
307,160.18044166666664,3.23437,44.15186666666668,2394.8471,59.925050000000006
308,160.50386666666665,2.029776666666667,44.12933333333333,2392.7280666666666,59.99400000000001
309,160.67706166666667,3.226488333333333,44.108333333333334,2390.4264,60.08795
310,160.62675333333334,3.249825,44.13135,2389.7893666666664,59.86131666666667
311,160.63437,3.230378333333333,44.1087,2391.7572666666665,59.976183333333346
312,160.60476,3.246993333333333,44.125233333333334,2390.8431666666665,59.9447
313,160.6101766666667,3.260256666666667,44.110483333333335,2390.014433333333,60.39233333333333
314,160.55085833333334,3.2626283333333337,44.14196666666667,2389.8136999999997,60.42235000000001
315,161.22656333333333,6.237638333333334,44.050466666666665,2390.303166666666,60.37760000000001
316,161.20207833333336,3.267221666666667,44.05169999999999,2390.5540333333333,60.37821666666668
317,161.09020666666666,3.28945,44.05651666666665,2392.3438,60.35611666666667
318,161.11985833333333,6.232798333333332,44.091249999999995,2392.2225,60.3753
319,161.02086333333332,3.266573333333333,44.077133333333336,2393.5173,60.32166666666667
320,160.93326666666667,3.257146666666667,44.09761666666666,2394.4886,60.36546666666666
321,160.91839500000003,3.2670833333333333,44.09063333333333,2394.2183333333332,60.344483333333336
322,160.92307833333334,3.2588583333333334,44.13278333333333,2393.8535,60.34896666666667
323,160.93036666666666,3.262028333333333,44.208516666666675,2393.9943,60.57845
324,160.4776516666667,3.2613133333333333,44.280116666666665,2393.2473999999997,60.63631666666667
325,160.49383,3.3089649999999997,44.321200000000005,2390.9788666666664,60.539866666666654
326,160.34813666666665,3.2698233333333335,44.339749999999995,2392.3368666666665,60.519333333333336
327,160.30375,3.266378333333333,44.31015000000001,2393.9794666666667,60.32046666666667
328,160.25680833333334,6.2970299999999995,44.29885000000001,2394.706233333333,60.3273
329,160.17924166666666,3.263,44.34518333333334,2395.6920333333333,60.22325000000001
330,160.199095,6.296023333333332,44.37661666666667,2396.485166666667,60.511216666666655
331,160.69838,3.306788333333333,44.37473333333333,2396.2626666666665,60.42045
332,160.64658166666666,3.2977616666666667,44.363450000000014,2397.5996,60.52755
333,160.642245,4.309091666666666,44.31701666666667,2403.7343333333333,60.12625
334,160.57918666666666,3.2923750000000003,44.33111666666667,2401.7745,59.828616666666676
335,160.60171333333335,3.2956283333333336,44.299299999999995,2397.8182333333334,59.762249999999995
336,160.55820166666666,2.0867766666666667,44.06893333333335,2397.3552999999997,59.785133333333334
337,160.97553166666665,6.343196666666666,44.015750000000004,2397.494166666667,59.73890000000001
338,161.20854666666668,3.3045166666666663,44.04538333333333,2398.6996,59.925900000000006
339,161.10007166666665,3.308188333333333,44.022416666666665,2396.4296999999997,59.95531666666667
340,161.08883,3.308091666666667,44.047950000000014,2397.2687,59.99660000000001
341,161.027145,3.30493,44.04899999999999,2396.954,59.75968333333332
342,161.03502666666665,3.2951716666666666,44.02716666666666,2398.1048666666666,59.765666666666675
343,160.9849066666667,3.3029,44.04688333333333,2652.4044666666664,30.142716666666672
